ID,STID,OID,PUBMEDID,NCT,DISEASE,DRUG,DRUG2,TIMEWK,TransDV,RESPONSEFINAL,NTOTAL,NOC,BSL,AGE,Male,ECOG0,ECOG1,DSI,DSII,DSIII,DSIV
5,1,1,28162999,NCT00636168,Melanoma,ipilimumab,ICI,0,27.224778244917,78.4,951,446,78.4,51,62,UNK,UNK,0,0,100,0
5,1,1,28162999,NCT00636168,Melanoma,ipilimumab,ICI,4,23.1304213417786,76.07,951,400,78.4,51,62,UNK,UNK,0,0,100,0
5,1,1,28162999,NCT00636168,Melanoma,ipilimumab,ICI,7,17.4984320392855,71.55,951,360,78.4,51,62,UNK,UNK,0,0,100,0
5,1,1,28162999,NCT00636168,Melanoma,ipilimumab,ICI,10,15.5574603627272,69.52,951,356,78.4,51,62,UNK,UNK,0,0,100,0
5,1,1,28162999,NCT00636168,Melanoma,ipilimumab,ICI,24,18.2610331822141,74.16,951,300,78.4,51,62,UNK,UNK,0,0,100,0
5,1,1,28162999,NCT00636168,Melanoma,ipilimumab,ICI,36,17.9541032019385,74.16,951,290,78.4,51,62,UNK,UNK,0,0,100,0
5,1,1,28162999,NCT00636168,Melanoma,ipilimumab,ICI,48,17.892779441568,74.63,951,275,78.4,51,62,UNK,UNK,0,0,100,0
5,1,1,28162999,NCT00636168,Melanoma,ipilimumab,ICI,60,16.5883359854464,74.39,951,242,78.4,51,62,UNK,UNK,0,0,100,0
5,1,1,28162999,NCT00636168,Melanoma,ipilimumab,ICI,72,15.6000905453923,74.25,951,217,78.4,51,62,UNK,UNK,0,0,100,0
5,1,1,28162999,NCT00636168,Melanoma,ipilimumab,ICI,84,16.2927262789105,75.73,951,205,78.4,51,62,UNK,UNK,0,0,100,0
5,1,1,28162999,NCT00636168,Melanoma,ipilimumab,ICI,96,15.1092759537845,74.48,951,199,78.4,51,62,UNK,UNK,0,0,100,0
5,1,1,28162999,NCT00636168,Melanoma,ipilimumab,ICI,108,13.254781687936,74.1,951,159,78.4,51,62,UNK,UNK,0,0,100,0
5,1,2,28162999,NCT00636168,Melanoma,control,control,0,25.2256264134144,76.85,951,442,76.85,52,62,UNK,UNK,0,0,100,0
5,1,2,28162999,NCT00636168,Melanoma,control,control,4,26.5113812612598,78.45,951,421,76.85,52,62,UNK,UNK,0,0,100,0
5,1,2,28162999,NCT00636168,Melanoma,control,control,7,24.4916709257155,76.97,951,412,76.85,52,62,UNK,UNK,0,0,100,0
5,1,2,28162999,NCT00636168,Melanoma,control,control,10,24.7550273066034,77.41,951,404,76.85,52,62,UNK,UNK,0,0,100,0
5,1,2,28162999,NCT00636168,Melanoma,control,control,24,24.2456631651302,78.61,951,347,76.85,52,62,UNK,UNK,0,0,100,0
5,1,2,28162999,NCT00636168,Melanoma,control,control,36,23.0040733866326,78.8,951,307,76.85,52,62,UNK,UNK,0,0,100,0
5,1,2,28162999,NCT00636168,Melanoma,control,control,48,20.7953785047816,77.76,951,276,76.85,52,62,UNK,UNK,0,0,100,0
5,1,2,28162999,NCT00636168,Melanoma,control,control,60,21.1669893961661,79.01,951,255,76.85,52,62,UNK,UNK,0,0,100,0
5,1,2,28162999,NCT00636168,Melanoma,control,control,72,20.0512913080483,78.13,951,248,76.85,52,62,UNK,UNK,0,0,100,0
5,1,2,28162999,NCT00636168,Melanoma,control,control,84,19.8623069614484,78.89,951,227,76.85,52,62,UNK,UNK,0,0,100,0
5,1,2,28162999,NCT00636168,Melanoma,control,control,96,19.1712410333149,78.76,951,214,76.85,52,62,UNK,UNK,0,0,100,0
5,1,2,28162999,NCT00636168,Melanoma,control,control,108,17.5909966949887,79.08,951,175,76.85,52,62,UNK,UNK,0,0,100,0
1,2,3,39021272,NCT03071406,MCC,Nivo+Ipi,ICI,0,4.51232781660676,71.1455913,50,25,71.1455913,UNK,80,UNK,UNK,UNK,UNK,UNK,UNK
1,2,3,39021272,NCT03071406,MCC,Nivo+Ipi,ICI,12,4.64840575385856,71.701059342,50,25,71.1455913,UNK,80,UNK,UNK,UNK,UNK,UNK,UNK
1,2,3,39021272,NCT03071406,MCC,Nivo+Ipi,ICI,16,4.70829113385487,71.943448977,50,25,71.1455913,UNK,80,UNK,UNK,UNK,UNK,UNK,UNK
1,2,3,39021272,NCT03071406,MCC,Nivo+Ipi,ICI,32,5.13786454798444,73.644508324,50,25,71.1455913,UNK,80,UNK,UNK,UNK,UNK,UNK,UNK
1,2,4,39021272,NCT03071406,MCC,Nivo+Ipi,ICI,0,1.78979046001773,58.8546056,50,25,58.8546056,UNK,76,UNK,UNK,UNK,UNK,UNK,UNK
1,2,4,39021272,NCT03071406,MCC,Nivo+Ipi,ICI,12,1.47595002171843,57.326625448,50,25,58.8546056,UNK,76,UNK,UNK,UNK,UNK,UNK,UNK
1,2,4,39021272,NCT03071406,MCC,Nivo+Ipi,ICI,16,1.0805454841578,55.381798133,50,25,58.8546056,UNK,76,UNK,UNK,UNK,UNK,UNK,UNK
1,2,4,39021272,NCT03071406,MCC,Nivo+Ipi,ICI,32,-0.856338269869133,45.72874414,50,25,58.8546056,UNK,76,UNK,UNK,UNK,UNK,UNK,UNK
2,3,5,39097500,NCT03416244,ESCC,Nivo+Ipi,ICI,0,1.71476116450137,56.6552901,60,41,56.6552901,69,80.5,UNK,UNK,UNK,UNK,UNK,UNK
2,3,5,39097500,NCT03416244,ESCC,Nivo+Ipi,ICI,6,1.44848755333851,55.631399315,60,41,56.6552901,69,80.5,UNK,UNK,UNK,UNK,UNK,UNK
2,3,5,39097500,NCT03416244,ESCC,Nivo+Ipi,ICI,12,3.35259821464389,62.79863481,60,41,56.6552901,69,80.5,UNK,UNK,UNK,UNK,UNK,UNK
2,3,6,39097500,NCT03416244,ESCC,Nivo+Ipi,ICI,0,-4.49608650850367,26.27986348,60,19,26.27986348,72,57.9,UNK,UNK,UNK,UNK,UNK,UNK
2,3,6,39097500,NCT03416244,ESCC,Nivo+Ipi,ICI,6,-1.77978229100657,39.93174061,60,19,26.27986348,72,57.9,UNK,UNK,UNK,UNK,UNK,UNK
2,3,6,39097500,NCT03416244,ESCC,Nivo+Ipi,ICI,12,-0.865687976221432,45.05119454,60,19,26.27986348,72,57.9,UNK,UNK,UNK,UNK,UNK,UNK
9,4,9,27405322,NCT01721772,Melanoma,nivolumab,ICI,0,9.61143908941671,68.9,418,146,68.9,64,57.6,70.5,28.6,UNK,UNK,UNK,UNK
9,4,9,27405322,NCT01721772,Melanoma,nivolumab,ICI,7,9.83149036390179,70.176595745,418,132,68.9,64,57.6,70.5,28.6,UNK,UNK,UNK,UNK
9,4,9,27405322,NCT01721772,Melanoma,nivolumab,ICI,13,8.63001694674963,69.892907801,418,105,68.9,64,57.6,70.5,28.6,UNK,UNK,UNK,UNK
9,4,9,27405322,NCT01721772,Melanoma,nivolumab,ICI,19,8.52483473007626,71.169503546,418,89,68.9,64,57.6,70.5,28.6,UNK,UNK,UNK,UNK
9,4,9,27405322,NCT01721772,Melanoma,nivolumab,ICI,25,8.02268118700336,72.020567376,418,72,68.9,64,57.6,70.5,28.6,UNK,UNK,UNK,UNK
9,4,9,27405322,NCT01721772,Melanoma,nivolumab,ICI,31,7.43951332754233,72.162411348,418,61,68.9,64,57.6,70.5,28.6,UNK,UNK,UNK,UNK
9,4,9,27405322,NCT01721772,Melanoma,nivolumab,ICI,37,7.0894867182332,72.587943262,418,53,68.9,64,57.6,70.5,28.6,UNK,UNK,UNK,UNK
9,4,9,27405322,NCT01721772,Melanoma,nivolumab,ICI,43,6.48768652299908,71.453191489,418,50,68.9,64,57.6,70.5,28.6,UNK,UNK,UNK,UNK
9,4,9,27405322,NCT01721772,Melanoma,nivolumab,ICI,49,6.35924062988955,73.722695035,418,38,68.9,64,57.6,70.5,28.6,UNK,UNK,UNK,UNK
9,4,9,27405322,NCT01721772,Melanoma,nivolumab,ICI,55,5.6385531506409,76.417730496,418,23,68.9,64,57.6,70.5,28.6,UNK,UNK,UNK,UNK
9,4,9,27405322,NCT01721772,Melanoma,nivolumab,ICI,61,3.7781463885327,73.297163121,418,14,68.9,64,57.6,70.5,28.6,UNK,UNK,UNK,UNK
9,4,9,27405322,NCT01721772,Melanoma,nivolumab,ICI,67,2.09608078842714,70.176595745,418,6,68.9,64,57.6,70.5,28.6,UNK,UNK,UNK,UNK
9,4,10,27405322,NCT01721772,Melanoma,control,control,0,7.81048664979452,66.2,418,135,66.2,66,60.1,58.2,40.4,UNK,UNK,UNK,UNK
9,4,10,27405322,NCT01721772,Melanoma,control,control,7,8.34360250082841,67.90212766,418,124,66.2,66,60.1,58.2,40.4,UNK,UNK,UNK,UNK
9,4,10,27405322,NCT01721772,Melanoma,control,control,13,6.31411829474953,69.320567376,418,60,66.2,66,60.1,58.2,40.4,UNK,UNK,UNK,UNK
9,4,10,27405322,NCT01721772,Melanoma,control,control,19,4.92317588351721,68.327659574,418,41,66.2,66,60.1,58.2,40.4,UNK,UNK,UNK,UNK
9,4,10,27405322,NCT01721772,Melanoma,control,control,25,3.08421768031155,63.504964539,418,31,66.2,66,60.1,58.2,40.4,UNK,UNK,UNK,UNK
9,4,10,27405322,NCT01721772,Melanoma,control,control,31,3.86833168144801,71.873758865,418,17,66.2,66,60.1,58.2,40.4,UNK,UNK,UNK,UNK
9,4,10,27405322,NCT01721772,Melanoma,control,control,37,3.16028397421758,74.143262411,418,9,66.2,66,60.1,58.2,40.4,UNK,UNK,UNK,UNK
9,4,10,27405322,NCT01721772,Melanoma,control,control,43,1.17866511589703,61.802836879,418,6,66.2,66,60.1,58.2,40.4,UNK,UNK,UNK,UNK
3,5,11,32459597,NCT02366143,Melanoma,atezolizumab,ICI,3,7.80980952996706,60,1202,371,60,63,59.5,44.8,55.3,UNK,UNK,UNK,UNK
3,5,11,32459597,NCT02366143,Melanoma,atezolizumab,ICI,6,4.68694542303837,56.053511706,1202,371,60,63,59.5,44.8,55.3,UNK,UNK,UNK,UNK
3,5,11,32459597,NCT02366143,Melanoma,atezolizumab,ICI,9,6.98621633003215,59.933110368,1202,301,60,63,59.5,44.8,55.3,UNK,UNK,UNK,UNK
3,5,11,32459597,NCT02366143,Melanoma,atezolizumab,ICI,12,7.37370591081998,60.468227425,1202,301,60,63,59.5,44.8,55.3,UNK,UNK,UNK,UNK
3,5,11,32459597,NCT02366143,Melanoma,atezolizumab,ICI,15,6.38596988675373,59.665551839,1202,266,60,63,59.5,44.8,55.3,UNK,UNK,UNK,UNK
3,5,11,32459597,NCT02366143,Melanoma,atezolizumab,ICI,18,6.65840419321432,60.066889632,1202,266,60,63,59.5,44.8,55.3,UNK,UNK,UNK,UNK
3,5,11,32459597,NCT02366143,Melanoma,atezolizumab,ICI,21,6.31920129599289,60.334448161,1202,227,60,63,59.5,44.8,55.3,UNK,UNK,UNK,UNK
3,5,11,32459597,NCT02366143,Melanoma,atezolizumab,ICI,24,7.25186012873455,61.806020067,1202,227,60,63,59.5,44.8,55.3,UNK,UNK,UNK,UNK
3,5,11,32459597,NCT02366143,Melanoma,atezolizumab,ICI,27,6.80886843514701,62.073578595,1202,191,60,63,59.5,44.8,55.3,UNK,UNK,UNK,UNK
3,5,11,32459597,NCT02366143,Melanoma,atezolizumab,ICI,30,7.5998479740877,63.411371237,1202,191,60,63,59.5,44.8,55.3,UNK,UNK,UNK,UNK
3,5,11,32459597,NCT02366143,Melanoma,atezolizumab,ICI,33,5.67753959595197,61.003344482,1202,161,60,63,59.5,44.8,55.3,UNK,UNK,UNK,UNK
3,5,11,32459597,NCT02366143,Melanoma,atezolizumab,ICI,36,5.89200599847263,61.404682274,1202,161,60,63,59.5,44.8,55.3,UNK,UNK,UNK,UNK
3,5,11,32459597,NCT02366143,Melanoma,atezolizumab,ICI,39,5.29446301019901,61.404682274,1202,130,60,63,59.5,44.8,55.3,UNK,UNK,UNK,UNK
3,5,12,32459597,NCT02366143,Melanoma,atezolizumab,ICI,3,7.65030035919942,60,1202,356,60,63,60.8,40.5,59.5,UNK,UNK,UNK,UNK
3,5,12,32459597,NCT02366143,Melanoma,atezolizumab,ICI,6,5.92957612786473,57.79264214,1202,356,60,63,60.8,40.5,59.5,UNK,UNK,UNK,UNK
3,5,12,32459597,NCT02366143,Melanoma,atezolizumab,ICI,9,7.52414064740064,60.869565217,1202,290,60,63,60.8,40.5,59.5,UNK,UNK,UNK,UNK
3,5,12,32459597,NCT02366143,Melanoma,atezolizumab,ICI,12,6.95229730411068,60.066889632,1202,290,60,63,60.8,40.5,59.5,UNK,UNK,UNK,UNK
3,5,12,32459597,NCT02366143,Melanoma,atezolizumab,ICI,15,5.21152706017988,57.79264214,1202,275,60,63,60.8,40.5,59.5,UNK,UNK,UNK,UNK
3,5,12,32459597,NCT02366143,Melanoma,atezolizumab,ICI,18,6.95529585581065,60.334448161,1202,275,60,63,60.8,40.5,59.5,UNK,UNK,UNK,UNK
3,5,12,32459597,NCT02366143,Melanoma,atezolizumab,ICI,21,5.69479520749521,58.996655518,1202,245,60,63,60.8,40.5,59.5,UNK,UNK,UNK,UNK
3,5,12,32459597,NCT02366143,Melanoma,atezolizumab,ICI,24,8.2474736185497,62.876254181,1202,245,60,63,60.8,40.5,59.5,UNK,UNK,UNK,UNK
3,5,12,32459597,NCT02366143,Melanoma,atezolizumab,ICI,27,7.95619312316718,62.876254181,1202,228,60,63,60.8,40.5,59.5,UNK,UNK,UNK,UNK
3,5,12,32459597,NCT02366143,Melanoma,atezolizumab,ICI,30,7.61103621014787,62.341137124,1202,228,60,63,60.8,40.5,59.5,UNK,UNK,UNK,UNK
3,5,12,32459597,NCT02366143,Melanoma,atezolizumab,ICI,33,7.69967514833508,63.545150502,1202,192,60,63,60.8,40.5,59.5,UNK,UNK,UNK,UNK
3,5,12,32459597,NCT02366143,Melanoma,atezolizumab,ICI,36,7.22174716979187,62.742474916,1202,192,60,63,60.8,40.5,59.5,UNK,UNK,UNK,UNK
3,5,12,32459597,NCT02366143,Melanoma,atezolizumab,ICI,39,6.36730296578164,61.806020067,1202,175,60,63,60.8,40.5,59.5,UNK,UNK,UNK,UNK
3,5,13,32459597,NCT02366143,Melanoma,control,control,3,7.69315952008923,60,1202,360,60,63,59.1,45.3,54.7,UNK,UNK,UNK,UNK
3,5,13,32459597,NCT02366143,Melanoma,control,control,6,7.429118715894,59.665551839,1202,360,60,63,59.1,45.3,54.7,UNK,UNK,UNK,UNK
3,5,13,32459597,NCT02366143,Melanoma,control,control,9,6.16442008680931,58.862876254,1202,296,60,63,59.1,45.3,54.7,UNK,UNK,UNK,UNK
3,5,13,32459597,NCT02366143,Melanoma,control,control,12,6.16442008680931,58.862876254,1202,296,60,63,59.1,45.3,54.7,UNK,UNK,UNK,UNK
3,5,13,32459597,NCT02366143,Melanoma,control,control,15,4.38724351304631,56.989966555,1202,243,60,63,59.1,45.3,54.7,UNK,UNK,UNK,UNK
3,5,13,32459597,NCT02366143,Melanoma,control,control,18,5.49925807090458,58.72909699,1202,243,60,63,59.1,45.3,54.7,UNK,UNK,UNK,UNK
3,5,13,32459597,NCT02366143,Melanoma,control,control,21,5.52347746092242,59.665551839,1202,199,60,63,59.1,45.3,54.7,UNK,UNK,UNK,UNK
3,5,13,32459597,NCT02366143,Melanoma,control,control,24,6.31209856572748,61.003344482,1202,199,60,63,59.1,45.3,54.7,UNK,UNK,UNK,UNK
3,5,13,32459597,NCT02366143,Melanoma,control,control,27,5.11967503437356,60.334448161,1202,149,60,63,59.1,45.3,54.7,UNK,UNK,UNK,UNK
3,5,13,32459597,NCT02366143,Melanoma,control,control,30,5.53054395540133,61.137123746,1202,149,60,63,59.1,45.3,54.7,UNK,UNK,UNK,UNK
3,5,13,32459597,NCT02366143,Melanoma,control,control,33,5.5674494173827,62.341137124,1202,122,60,63,59.1,45.3,54.7,UNK,UNK,UNK,UNK
3,5,13,32459597,NCT02366143,Melanoma,control,control,36,5.25383097447713,61.672240803,1202,122,60,63,59.1,45.3,54.7,UNK,UNK,UNK,UNK
3,5,13,32459597,NCT02366143,Melanoma,control,control,39,4.18589597903923,60.468227425,1202,97,60,63,59.1,45.3,54.7,UNK,UNK,UNK,UNK
2,6,14,31581306,NCT01693562,Urothelial,Durvalumab,ICI,0,4.310153221166,60,113,113,60,UNK,71.1,UNK,UNK,UNK,UNK,UNK,UNK
2,6,14,31581306,NCT01693562,Urothelial,Durvalumab,ICI,4,3.29379054505479,59.103773585,113,80,60,UNK,71.1,UNK,UNK,UNK,UNK,UNK,UNK
2,6,14,31581306,NCT01693562,Urothelial,Durvalumab,ICI,6,3.0799613079858,60.235849057,113,55,60,UNK,71.1,UNK,UNK,UNK,UNK,UNK,UNK
2,6,14,31581306,NCT01693562,Urothelial,Durvalumab,ICI,8,4.00666564458738,62.358490566,113,63,60,UNK,71.1,UNK,UNK,UNK,UNK,UNK,UNK
2,6,14,31581306,NCT01693562,Urothelial,Durvalumab,ICI,12,2.88156697716337,59.952830189,113,51,60,UNK,71.1,UNK,UNK,UNK,UNK,UNK,UNK
2,6,14,31581306,NCT01693562,Urothelial,Durvalumab,ICI,16,4.17713705938784,66.320754717,113,38,60,UNK,71.1,UNK,UNK,UNK,UNK,UNK,UNK
4,7,15,31601496,NCT02125461,NSCLC,Durvalumab,ICI,0,15.2537220664526,66.8,713,476,66.8,63,70.2,UNK,UNK,UNK,UNK,UNK,UNK
4,7,15,31601496,NCT02125461,NSCLC,Durvalumab,ICI,4,16.8627446180455,69.100348953,713,439,66.8,63,70.2,UNK,UNK,UNK,UNK,UNK,UNK
4,7,15,31601496,NCT02125461,NSCLC,Durvalumab,ICI,8,14.4105963289741,67.966375872,713,367,66.8,63,70.2,UNK,UNK,UNK,UNK,UNK,UNK
4,7,15,31601496,NCT02125461,NSCLC,Durvalumab,ICI,16,15.5713593276404,70.89222333,713,306,66.8,63,70.2,UNK,UNK,UNK,UNK,UNK,UNK
4,7,15,31601496,NCT02125461,NSCLC,Durvalumab,ICI,24,14.1834610050143,70.200299103,713,274,66.8,63,70.2,UNK,UNK,UNK,UNK,UNK,UNK
4,7,15,31601496,NCT02125461,NSCLC,Durvalumab,ICI,32,12.5195531243995,68.890229312,713,248,66.8,63,70.2,UNK,UNK,UNK,UNK,UNK,UNK
4,7,15,31601496,NCT02125461,NSCLC,Durvalumab,ICI,40,12.4168199568202,69.786291127,713,220,66.8,63,70.2,UNK,UNK,UNK,UNK,UNK,UNK
4,7,15,31601496,NCT02125461,NSCLC,Durvalumab,ICI,48,11.4008806195364,68.917647059,713,205,66.8,63,70.2,UNK,UNK,UNK,UNK,UNK,UNK
4,7,16,31601496,NCT02125461,NSCLC,control,control,0,11.6041693982673,68,713,237,68,62.6,70,UNK,UNK,UNK,UNK,UNK,UNK
4,7,16,31601496,NCT02125461,NSCLC,control,control,4,11.7026850078878,69.241525424,713,208,68,62.6,70,UNK,UNK,UNK,UNK,UNK,UNK
4,7,16,31601496,NCT02125461,NSCLC,control,control,8,11.1106031589045,70.049351944,713,171,68,62.6,70,UNK,UNK,UNK,UNK,UNK,UNK
4,7,16,31601496,NCT02125461,NSCLC,control,control,16,10.5133101436052,71.474700897,713,131,68,62.6,70,UNK,UNK,UNK,UNK,UNK,UNK
4,7,16,31601496,NCT02125461,NSCLC,control,control,24,8.8871628957081,70.165004985,713,108,68,62.6,70,UNK,UNK,UNK,UNK,UNK,UNK
4,7,16,31601496,NCT02125461,NSCLC,control,control,32,8.11581711733567,70.796236291,713,84,68,62.6,70,UNK,UNK,UNK,UNK,UNK,UNK
4,7,16,31601496,NCT02125461,NSCLC,control,control,40,7.15823768817111,69.221834497,713,78,68,62.6,70,UNK,UNK,UNK,UNK,UNK,UNK
4,7,16,31601496,NCT02125461,NSCLC,control,control,48,5.97164698372956,67.470712861,713,67,68,62.6,70,UNK,UNK,UNK,UNK,UNK,UNK
1,8,17,39073799,NCT03132636,laBCC,Cemiplimab,ICI,9,4.81426857254436,63.3,78,78,63.3,70,66.7,60.7,39.299999999999997,UNK,UNK,UNK,UNK
1,8,17,39073799,NCT03132636,laBCC,Cemiplimab,ICI,18,5.89870358098858,66.2,78,77,63.3,70,66.7,60.7,39.299999999999997,UNK,UNK,UNK,UNK
1,8,17,39073799,NCT03132636,laBCC,Cemiplimab,ICI,27,4.0807153065014,62.3,78,66,63.3,70,66.7,60.7,39.299999999999997,UNK,UNK,UNK,UNK
1,8,17,39073799,NCT03132636,laBCC,Cemiplimab,ICI,36,4.75445675902111,65.5,78,55,63.3,70,66.7,60.7,39.299999999999997,UNK,UNK,UNK,UNK
1,8,17,39073799,NCT03132636,laBCC,Cemiplimab,ICI,45,3.92361233515101,63.4,78,51,63.3,70,66.7,60.7,39.299999999999997,UNK,UNK,UNK,UNK
1,8,17,39073799,NCT03132636,laBCC,Cemiplimab,ICI,57,5.17909523802423,69.4,78,40,63.3,70,66.7,60.7,39.299999999999997,UNK,UNK,UNK,UNK
1,8,17,39073799,NCT03132636,laBCC,Cemiplimab,ICI,69,3.91968050287645,66.2,78,34,63.3,70,66.7,60.7,39.299999999999997,UNK,UNK,UNK,UNK
1,8,17,39073799,NCT03132636,laBCC,Cemiplimab,ICI,81,4.43604148847319,68.4,78,33,63.3,70,66.7,60.7,39.299999999999997,UNK,UNK,UNK,UNK
1,8,17,39073799,NCT03132636,laBCC,Cemiplimab,ICI,93,3.05653667932848,63.6,78,30,63.3,70,66.7,60.7,39.299999999999997,UNK,UNK,UNK,UNK
